1	100	15.0
2	100	14.0
3	100	13.0
4	100	12.0
5	100	11.0
6	50	10.0
7	50	7.666666666666666
8	50	5.666666666666666
9	50	3.999999999999999
10	50	2.666666666666666
11	50	1.666666666666666
12	50	1.444444444444444
13	50	1.8888888888888886
14	50	2.888888888888889
15	50	4.333333333333334
16	50	6.111111111111112
17	50	7.962962962962964
18	50	9.666666666666668
19	75	11.037037037037038
